"branch";"branchname";"registered";"fakecode";"fakelat";"fakelong"
"9";"WEST END";"40915.56856481481";"NE4 9EP";"54.9821682";"-1.6541318"
"9";"WEST END";"40915.56903935185";"NE4 9EP";"54.9821682";"-1.6541318"
"9";"WEST END";"40915.57008101852";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40915.58354166667";"NE28 8DW";"54.9977822";"-1.5415842"
"36";"CITY";"40915.58539351852";"NE5 2SY";"54.9899786";"-1.6833345"
"36";"CITY";"40915.58969907407";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40915.59164351852";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40915.59465277778";"NE6 5LJ";"54.986578";"-1.5775826"
"1";"OUTER WEST LIBRARY";"40915.59480324074";"NE26 4DB";"55.0781789";"-1.4744959"
"36";"CITY";"40915.59702546296";"NE34 9SE";"54.9669283";"-1.4509596"
"36";"CITY";"40915.60172453704";"NE28 8DW";"54.9977822";"-1.5415842"
"36";"CITY";"40915.60670138889";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40915.61336805556";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40915.62327546296";"NE13 6DZ";"55.0546148";"-1.6292296"
"3";"FENHAM";"40915.63054398148";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40915.63694444444";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40915.64539351852";"NE5 3EB";"54.9959224";"-1.664498"
"4";"JESMOND";"40915.64637731481";"NE2 2RR";"54.9919918";"-1.6003689"
"36";"CITY";"40915.64894675926";"NE5 3EB";"54.9959224";"-1.664498"
"36";"CITY";"40915.6609375";"NE3 1AR";"55.0071528";"-1.6117037"
"36";"CITY";"40915.67003472222";"NE26 2AX";"55.0417045";"-1.4410606"
"36";"CITY";"40915.67136574074";"NE25 9YE";"55.0426026";"-1.4785197"
"36";"CITY";"40915.67344907407";"NE61 6LP";"55.1552125";"-1.6577667"
"36";"CITY";"40915.67728009259";"NE61 6LP";"55.1552125";"-1.6577667"
"36";"CITY";"40915.67969907408";"NE61 6LP";"55.1552125";"-1.6577667"
"36";"CITY";"40915.68487268518";"NE65 9EY";"55.3082264";"-1.6756717"
"36";"CITY";"40915.6890625";"DH8 0NT";"54.8733259";"-1.8479152"
"36";"CITY";"40915.70127314814";"NE18 0PS";"55.0390149";"-1.8641493"
"36";"CITY";"40915.72584490741";"NE28 7JG";"54.9985663";"-1.5171122"
"36";"CITY";"40915.72877314815";"NE28 7JG";"54.9985663";"-1.5171122"
"2";"GOSFORTH";"40916.43263888889";"NE3 4XN";"55.0029962";"-1.6345623"
"2";"GOSFORTH";"40916.43891203704";"NE3 1AR";"55.0071528";"-1.6117037"
"36";"CITY";"40916.47109953704";"NE6 3NP";"54.9705946";"-1.5480865"
"36";"CITY";"40916.48611111111";"NE2 1NQ";"54.9828735";"-1.5974036"
"2";"GOSFORTH";"40916.4885300926";"NE3 2SL";"55.01723";"-1.6492613"
"2";"GOSFORTH";"40916.48964120371";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40916.52133101852";"NE46 1SQ";"54.9043014";"-2.0823699"
"36";"CITY";"40916.5574537037";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40916.56019675926";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40916.56961805555";"NE9 6TU";"54.9319696";"-1.5925676"
"36";"CITY";"40916.57658564814";NULL;NULL;NULL
"36";"CITY";"40916.57678240741";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40916.57864583333";"NE30 4JR";"55.023068";"-1.4282517"
"36";"CITY";"40916.58421296296";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40916.60636574074";"NE28 0DP";"55.0008377";"-1.4949545"
"36";"CITY";"40916.62822916666";"NE3 2DW";"55.0225464";"-1.6195574"
"36";"CITY";"40916.64334490741";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40916.64400462963";"NE5 1TU";"55.0008475";"-1.7148744"
"36";"CITY";"40916.64879629629";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40916.65019675926";"NE3 1AR";"55.0071528";"-1.6117037"
"36";"CITY";"40916.66208333334";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40916.67621527778";"DL16 7AA";"54.6933068";"-1.6157841"
"36";"CITY";"40916.68105324074";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40916.68626157408";"DH1 4BG";"54.7781455";"-1.5874864"
"36";"CITY";"40916.69770833333";NULL;NULL;NULL
"36";"CITY";"40917.38030092593";"NE5 1TU";"55.0008475";"-1.7148744"
"36";"CITY";"40917.38267361111";"NE1 6ES";"54.9712308";"-1.6116923"
"36";"CITY";"40917.38452546296";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40917.3859837963";"NE8 4NP";"54.9511256";"-1.6065377"
"36";"CITY";"40917.39234953704";"NE16 4SJ";"54.9455949";"-1.6754974"
"36";"CITY";"40917.40173611111";"SR7 7JN";"54.8357097";"-1.3366935"
"36";"CITY";"40917.40678240741";"DH1 2DX";"54.7749351";"-1.5361641"
"36";"CITY";"40917.41071759259";"DH1 2DX";"54.7749351";"-1.5361641"
"36";"CITY";"40917.41364583333";"SR7 8HQ";"54.8305821";"-1.3600597"
"36";"CITY";"40917.42118055555";"TS20 1EG";"54.5926136";"-1.3172424"
"36";"CITY";"40917.42282407408";"NE61 6LP";"55.1552125";"-1.6577667"
"9";"WEST END";"40917.42302083333";"NE15 6NF";"54.974351";"-1.6753841"
"36";"CITY";"40917.43842592592";"NE40 3HQ";"54.9729198";"-1.7608523"
"20";"DENTON BURN";"40917.44825231482";"NE15 6NF";"54.974351";"-1.6753841"
"36";"CITY";"40917.45314814815";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40917.45473379629";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40917.45475694445";"NE5 1TU";"55.0008475";"-1.7148744"
"36";"CITY";"40917.4559375";"DH7 9RA";"54.7859493";"-1.6958007"
"36";"CITY";"40917.45646990741";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40917.45796296297";"NE2 1NQ";"54.9828735";"-1.5974036"
"35";"EAST END";"40917.46140046296";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40917.46392361111";"NE15 9ED";"54.9955085";"-1.7503107"
"36";"CITY";"40917.47100694444";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40917.4740625";"NE5 4DW";"55.0059111";"-1.6856611"
"1";"OUTER WEST LIBRARY";"40917.47575231481";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40917.48371527778";"NE12 8JB";"55.0150567";"-1.5827328"
"36";"CITY";"40917.48895833334";"NE2 4AB";"54.9839327";"-1.620875"
"20";"DENTON BURN";"40917.48980324074";"NE5 2SY";"54.9899786";"-1.6833345"
"1";"OUTER WEST LIBRARY";"40917.49630787037";"NE15 8UQ";"54.9833921";"-1.7225947"
"36";"CITY";"40917.4965625";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40917.49895833333";"NE2 1NQ";"54.9828735";"-1.5974036"
"20";"DENTON BURN";"40917.50789351852";"NE5 2SY";"54.9899786";"-1.6833345"
"4";"JESMOND";"40917.5150462963";"NE7 7PL";"55.0001164";"-1.5787226"
"12";"NEWBURN";"40917.51760416666";NULL;NULL;NULL
"36";"CITY";"40917.52490740741";"NE3 1AR";"55.0071528";"-1.6117037"
"36";"CITY";"40917.525";"NE21 5AZ";"54.9596541";"-1.7094973"
"36";"CITY";"40917.52567129629";"NE18 0PS";"55.0390149";"-1.8641493"
"36";"CITY";"40917.53453703703";"NE10 9EF";"54.9469907";"-1.5684346"
"20";"DENTON BURN";"40917.54024305556";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40917.54318287037";"NE3 4XN";"55.0029962";"-1.6345623"
"3";"FENHAM";"40917.54539351852";"NE5 3EB";"54.9959224";"-1.664498"
"6";"WALKER";"40917.54584490741";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40917.55626157407";"NE8 4NP";"54.9511256";"-1.6065377"
"36";"CITY";"40917.55681712963";"DH2 2NE";"54.8597149";"-1.5938511"
"20";"DENTON BURN";"40917.55767361111";"NE15 7UB";"54.9815404";"-1.6920202"
"6";"WALKER";"40917.56694444444";"NE6 3NP";"54.9705946";"-1.5480865"
"36";"CITY";"40917.57140046296";"SR2 7HE";"54.8981905";"-1.3870173"
"9";"WEST END";"40917.57696759259";"NE4 8AH";"54.9718675";"-1.6538079"
"35";"EAST END";"40917.5825462963";NULL;NULL;NULL
"36";"CITY";"40917.58680555555";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40917.58856481482";"NE5 4DW";"55.0059111";"-1.6856611"
"36";"CITY";"40917.58878472223";NULL;NULL;NULL
"36";"CITY";"40917.59297453704";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40917.59469907408";"NE29 8DA";"55.0211042";"-1.4784219"
"36";"CITY";"40917.59505787037";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40917.60391203704";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40917.60434027778";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40917.60594907407";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40917.60619212963";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40917.60987268519";"NE8 3NS";"54.95825";"-1.5897935"
"36";"CITY";"40917.61557870371";"NE2 4AB";"54.9839327";"-1.620875"
"1";"OUTER WEST LIBRARY";"40917.61821759259";"NE5 4DW";"55.0059111";"-1.6856611"
"9";"WEST END";"40917.62207175926";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40917.62310185185";"NE28 0DP";"55.0008377";"-1.4949545"
"36";"CITY";"40917.62858796296";"DH4 7RF";"54.8731221";"-1.4940376"
"36";"CITY";"40917.63366898148";"NE1 5PW";"54.9722632";"-1.6157763"
"36";"CITY";"40917.63679398148";"NE27 0NF";"55.0344612";"-1.5120155"
"6";"WALKER";"40917.63988425926";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40917.64092592592";"NE8 2NA";"54.9575854";"-1.6196341"
"9";"WEST END";"40917.64430555556";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40917.65236111111";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40917.65575231481";"NE68 7TR";"55.5785524";"-1.6584667"
"36";"CITY";"40917.65681712963";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40917.6597337963";NULL;NULL;NULL
"20";"DENTON BURN";"40917.67001157408";"NE15 6NF";"54.974351";"-1.6753841"
"7";"HIGH HEATON";"40917.67155092592";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40917.67797453704";"NE30 2ER";"55.0192488";"-1.4405572"
"2";"GOSFORTH";"40917.67923611111";"NE4 9EP";"54.9821682";"-1.6541318"
"2";"GOSFORTH";"40917.68099537037";"NE3 2DW";"55.0225464";"-1.6195574"
"36";"CITY";"40917.68358796297";"NE1 5PW";"54.9722632";"-1.6157763"
"36";"CITY";"40917.71429398148";"NE2 3LD";"54.9957568";"-1.6083423"
"3";"FENHAM";"40917.72273148148";"NE15 0JA";"54.9987079";"-1.8160337"
"3";"FENHAM";"40917.72363425926";"NE15 0JA";"54.9987079";"-1.8160337"
"36";"CITY";"40917.72409722222";"NE23 2FJ";"55.0915377";"-1.5720566"
"3";"FENHAM";"40917.72474537037";"NE15 0JA";"54.9987079";"-1.8160337"
"36";"CITY";"40917.75263888889";"NE6 5LJ";"54.986578";"-1.5775826"
"2";"GOSFORTH";"40917.75515046297";"NE3 3TB";"55.0091977";"-1.6459574"
"4";"JESMOND";"40917.78351851852";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40917.80122685185";"NE15 7UB";"54.9815404";"-1.6920202"
"7";"HIGH HEATON";"40918.37836805556";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40918.38773148148";NULL;NULL;NULL
"36";"CITY";"40918.39041666667";"NE4 9EP";"54.9821682";"-1.6541318"
"3";"FENHAM";"40918.39587962963";"NE4 8AH";"54.9718675";"-1.6538079"
"9";"WEST END";"40918.39875";"NE5 2SY";"54.9899786";"-1.6833345"
"36";"CITY";"40918.39883101852";"NE28 8DW";"54.9977822";"-1.5415842"
"36";"CITY";"40918.40015046296";"NE28 9BN";"55.0098636";"-1.5216174"
"36";"CITY";"40918.40224537037";"NE6 2LD";"54.9747647";"-1.5693971"
"11";"NEWBIGGIN HALL";"40918.40232638889";"NE5 4DW";"55.0059111";"-1.6856611"
"36";"CITY";"40918.4024074074";"NE30 4JR";"55.023068";"-1.4282517"
"7";"HIGH HEATON";"40918.40607638889";"NE6 2LD";"54.9747647";"-1.5693971"
"20";"DENTON BURN";"40918.4071875";"NE15 6NF";"54.974351";"-1.6753841"
"1";"OUTER WEST LIBRARY";"40918.40743055556";NULL;NULL;NULL
"1";"OUTER WEST LIBRARY";"40918.40761574074";"NE15 8UQ";"54.9833921";"-1.7225947"
"36";"CITY";"40918.4093287037";"NE3 2DW";"55.0225464";"-1.6195574"
"1";"OUTER WEST LIBRARY";"40918.41074074074";"NE15 6NF";"54.974351";"-1.6753841"
"2";"GOSFORTH";"40918.41258101852";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40918.41733796296";"NE12 7NB";"55.0267156";"-1.5716881"
"36";"CITY";"40918.4178125";"NE27 0NF";"55.0344612";"-1.5120155"
"36";"CITY";"40918.43915509259";"NE12 8JB";"55.0150567";"-1.5827328"
"4";"JESMOND";"40918.45365740741";"NE2 2RR";"54.9919918";"-1.6003689"
"36";"CITY";"40918.45988425926";"NE1 6PY";"54.9742805";"-1.5994268"
"36";"CITY";"40918.46686342593";"NE4 5EQ";"54.9768148";"-1.6327259"
"4";"JESMOND";"40918.47027777778";"NE8 3NS";"54.95825";"-1.5897935"
"9";"WEST END";"40918.47371527777";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40918.47578703704";"NE26 2AX";"55.0417045";"-1.4410606"
"2";"GOSFORTH";"40918.47761574074";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40918.48167824074";"DH3 2LY";"54.8870465";"-1.5687267"
"4";"JESMOND";"40918.48238425926";"NE20 9RA";"55.0435056";"-1.7516105"
"36";"CITY";"40918.48891203704";"NE2 4AB";"54.9839327";"-1.620875"
"4";"JESMOND";"40918.48946759259";"NE20 9RA";"55.0435056";"-1.7516105"
"36";"CITY";"40918.49268518519";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40918.49327546296";"NE11 0QP";"54.9282599";"-1.6214009"
"3";"FENHAM";"40918.49451388889";"NE5 3EB";"54.9959224";"-1.664498"
"36";"CITY";"40918.50033564815";"G41 3NH";"55.8295947";"-4.2822291"
"36";"CITY";"40918.50916666666";"NE12 8JB";"55.0150567";"-1.5827328"
"35";"EAST END";"40918.51015046296";"NE6 3NP";"54.9705946";"-1.5480865"
"9";"WEST END";"40918.51724537037";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40918.51912037037";"NE29 6EJ";"55.003298";"-1.4558889"
"36";"CITY";"40918.51965277778";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40918.53310185186";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40918.54532407408";"NE46 1RF";"54.9639865";"-2.0919462"
"36";"CITY";"40918.55288194444";"NE49 9EU";"54.9761597";"-2.4601597"
"36";"CITY";"40918.55424768518";"NE20 9RA";"55.0435056";"-1.7516105"
"36";"CITY";"40918.55609953704";"NE2 1NQ";"54.9828735";"-1.5974036"
"9";"WEST END";"40918.56423611111";"NE5 3EB";"54.9959224";"-1.664498"
"9";"WEST END";"40918.57752314815";"NE4 8AH";"54.9718675";"-1.6538079"
"9";"WEST END";"40918.58248842593";"NE4 8AH";"54.9718675";"-1.6538079"
"1";"OUTER WEST LIBRARY";"40918.58857638889";"NE5 1TU";"55.0008475";"-1.7148744"
"36";"CITY";"40918.59070601852";"NE28 7JG";"54.9985663";"-1.5171122"
"11";"NEWBIGGIN HALL";"40918.59194444444";"NE5 4DW";"55.0059111";"-1.6856611"
"35";"EAST END";"40918.59376157408";"NE6 4XY";"54.9836239";"-1.5508982"
"20";"DENTON BURN";"40918.59880787037";"NE15 6NF";"54.974351";"-1.6753841"
"36";"CITY";"40918.60547453703";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40918.6062962963";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40918.61418981481";"NE4 8AH";"54.9718675";"-1.6538079"
"5";"KENTON";"40918.6142824074";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40918.61519675926";"DL9 4LR";"54.378037";"-1.69807"
"36";"CITY";"40918.62005787037";"SR5 2LU";"54.9228305";"-1.4031469"
"2";"GOSFORTH";"40918.62486111111";"NE3 2DW";"55.0225464";"-1.6195574"
"2";"GOSFORTH";"40918.62601851852";"NE3 2DW";"55.0225464";"-1.6195574"
"2";"GOSFORTH";"40918.62694444445";"NE3 2DW";"55.0225464";"-1.6195574"
"36";"CITY";"40918.63587962963";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40918.64241898148";"AL1 1JD";"51.7457157";"-0.3279137"
"36";"CITY";"40918.64488425926";"NE61 2TA";"55.161";"-1.6897426"
"6";"WALKER";"40918.65185185185";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40918.65202546296";NULL;NULL;NULL
"36";"CITY";"40918.65865740741";NULL;NULL;NULL
"36";"CITY";"40918.66055555556";"TS5 6NS";"54.5615294";"-1.2401814"
"36";"CITY";"40918.6669212963";NULL;NULL;NULL
"2";"GOSFORTH";"40918.67394675926";"NE3 2SL";"55.01723";"-1.6492613"
"2";"GOSFORTH";"40918.67695601852";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40918.67820601852";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40918.68664351852";"NE6 1PL";"54.9755154";"-1.5809154"
"36";"CITY";"40918.69505787037";"NE2 1NQ";"54.9828735";"-1.5974036"
"11";"NEWBIGGIN HALL";"40918.69560185185";"NE5 4DW";"55.0059111";"-1.6856611"
"36";"CITY";"40918.70291666667";"NE5 3EB";"54.9959224";"-1.664498"
"36";"CITY";"40918.70517361111";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40918.71391203703";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40918.71394675926";"YO61 2NP";"54.1265541";"-1.3309054"
"36";"CITY";"40918.72820601852";"NE38 7LG";"54.8990769";"-1.5197692"
"36";"CITY";"40918.7312037037";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40918.7378125";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40918.76542824074";"NE40 3HQ";"54.9729198";"-1.7608523"
"36";"CITY";"40918.81674768519";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40918.816875";"SR1 3AH";"54.9090357";"-1.3843661"
"36";"CITY";"40918.82079861111";"NE8 1NL";"54.9583091";"-1.6057576"
"2";"GOSFORTH";"40919.37655092592";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40919.39989583333";"NE3 2DW";"55.0225464";"-1.6195574"
"36";"CITY";"40919.40130787037";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40919.4040625";"NE2 2RR";"54.9919918";"-1.6003689"
"36";"CITY";"40919.40675925926";"NE9 5UN";"54.9421911";"-1.5926667"
"36";"CITY";"40919.42824074074";"NE12 8JB";"55.0150567";"-1.5827328"
"5";"KENTON";"40919.43180555556";"NE5 3EB";"54.9959224";"-1.664498"
"2";"GOSFORTH";"40919.44976851852";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40919.46512731481";"CA9 3LD";"54.8018466";"-2.4126477"
"5";"KENTON";"40919.46704861111";"NE3 3TB";"55.0091977";"-1.6459574"
"1";"OUTER WEST LIBRARY";"40919.46909722222";"NE15 8UQ";"54.9833921";"-1.7225947"
"36";"CITY";"40919.49303240741";NULL;NULL;NULL
"1";"OUTER WEST LIBRARY";"40919.49313657408";"NE15 9ED";"54.9955085";"-1.7503107"
"36";"CITY";"40919.49383101852";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40919.4958449074";NULL;NULL;NULL
"36";"CITY";"40919.51140046296";"NE24 2EX";"55.1242022";"-1.5116667"
"36";"CITY";"40919.51754629629";"NE4 6JG";"54.9719748";"-1.6344969"
"35";"EAST END";"40919.52788194444";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40919.53006944444";"NE1 4XQ";"54.9729889";"-1.6196111"
"36";"CITY";"40919.53769675926";"DH4 6LE";"54.8388447";"-1.5074064"
"36";"CITY";"40919.54109953704";"NE39 1JY";"54.9216062";"-1.7494625"
"36";"CITY";"40919.55432870371";NULL;NULL;NULL
"36";"CITY";"40919.55550925926";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40919.55814814815";"NE61 3JL";"55.18379";"-1.7201416"
"36";"CITY";"40919.56163194445";"NE10 9EF";"54.9469907";"-1.5684346"
"36";"CITY";"40919.56534722223";"NE24 3TF";"55.1163787";"-1.5098128"
"2";"GOSFORTH";"40919.56946759259";"NE3 4XN";"55.0029962";"-1.6345623"
"1";"OUTER WEST LIBRARY";"40919.5743287037";"NE5 1TU";"55.0008475";"-1.7148744"
"35";"EAST END";"40919.57469907407";"NE6 3NP";"54.9705946";"-1.5480865"
"36";"CITY";"40919.58332175926";"NE6 5LJ";"54.986578";"-1.5775826"
"2";"GOSFORTH";"40919.58524305555";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40919.58988425926";"NE25 9YE";"55.0426026";"-1.4785197"
"36";"CITY";"40919.60737268518";"NE13 7BA";"55.0470845";"-1.6490493"
"36";"CITY";"40919.61395833334";"NE61 5JP";"55.2343876";"-1.5791977"
"36";"CITY";"40919.61738425926";"SK3 9EU";"53.4024713";"-2.1698908"
"36";"CITY";"40919.62097222222";"NE40 3HQ";"54.9729198";"-1.7608523"
"36";"CITY";"40919.62452546296";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40919.62800925926";"NE7 7PL";"55.0001164";"-1.5787226"
"35";"EAST END";"40919.6286574074";"NE6 2LD";"54.9747647";"-1.5693971"
"9";"WEST END";"40919.63195601852";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40919.63971064815";"NE12 8JB";"55.0150567";"-1.5827328"
"36";"CITY";"40919.64041666667";NULL;NULL;NULL
"2";"GOSFORTH";"40919.65104166666";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40919.65287037037";"HD9 6AF";"53.6032";"-1.7910605"
"36";"CITY";"40919.67700231481";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40919.67762731481";"NE25 9YE";"55.0426026";"-1.4785197"
"36";"CITY";"40919.69952546297";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40919.7297337963";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40919.78976851852";"NE1 6PY";"54.9742805";"-1.5994268"
"36";"CITY";"40919.79065972222";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40919.79076388889";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40920.38277777778";"NE13 7BA";"55.0470845";"-1.6490493"
"36";"CITY";"40920.38614583333";"NE12 8JB";"55.0150567";"-1.5827328"
"36";"CITY";"40920.39109953704";"NE66 4LN";"55.4338712";"-1.9223129"
"36";"CITY";"40920.39958333333";"NE15 9ED";"54.9955085";"-1.7503107"
"35";"EAST END";"40920.4041087963";"NE6 3NP";"54.9705946";"-1.5480865"
"36";"CITY";"40920.42476851852";"NE4 9EP";"54.9821682";"-1.6541318"
"7";"HIGH HEATON";"40920.45511574074";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40920.46283564815";"NE4 5EQ";"54.9768148";"-1.6327259"
"4";"JESMOND";"40920.46684027778";"NE2 1NQ";"54.9828735";"-1.5974036"
"35";"EAST END";"40920.47105324074";"NE6 4XY";"54.9836239";"-1.5508982"
"36";"CITY";"40920.47503472222";"NE6 4XY";"54.9836239";"-1.5508982"
"36";"CITY";"40920.48121527778";"NE47 6NB";"54.9791869";"-2.2526075"
"36";"CITY";"40920.48760416666";"NE6 4XY";"54.9836239";"-1.5508982"
"2";"GOSFORTH";"40920.48763888889";"NE2 1NQ";"54.9828735";"-1.5974036"
"6";"WALKER";"40920.48849537037";"NE6 4XY";"54.9836239";"-1.5508982"
"2";"GOSFORTH";"40920.48909722222";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40920.48945601852";"NE6 4XY";"54.9836239";"-1.5508982"
"36";"CITY";"40920.49165509259";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40920.50552083334";"NE8 2NA";"54.9575854";"-1.6196341"
"9";"WEST END";"40920.5121412037";"NE4 8AH";"54.9718675";"-1.6538079"
"11";"NEWBIGGIN HALL";"40920.51321759259";"NE5 4DW";"55.0059111";"-1.6856611"
"9";"WEST END";"40920.51618055555";"NE4 8AH";"54.9718675";"-1.6538079"
"6";"WALKER";"40920.5194212963";"NE6 4XY";"54.9836239";"-1.5508982"
"6";"WALKER";"40920.52884259259";"NE13 7BA";"55.0470845";"-1.6490493"
"4";"JESMOND";"40920.52947916667";"NE2 2RR";"54.9919918";"-1.6003689"
"36";"CITY";"40920.53178240741";"NE19 1HF";"55.25225";"-2.1937404"
"36";"CITY";"40920.5361574074";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40920.53640046297";"NE17 7EP";"54.9138537";"-1.8162866"
"36";"CITY";"40920.5390625";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40920.54210648148";"NE34 9SE";"54.9669283";"-1.4509596"
"36";"CITY";"40920.54743055555";"NE32 5PR";"54.9715167";"-1.4897208"
"14";"CRUDDAS PARK";"40920.55231481481";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40920.56048611111";"NE63 8DQ";"55.1794817";"-1.5791606"
"36";"CITY";"40920.57082175926";"NE29 0HX";"55.0112667";"-1.4545282"
"14";"CRUDDAS PARK";"40920.57170138889";NULL;NULL;NULL
"36";"CITY";"40920.58027777778";"NE23 1TP";"55.0932661";"-1.5887097"
"36";"CITY";"40920.58478009259";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40920.59307870371";"NE5 4DW";"55.0059111";"-1.6856611"
"1";"OUTER WEST LIBRARY";"40920.5966087963";NULL;NULL;NULL
"6";"WALKER";"40920.60736111111";"NE6 3NP";"54.9705946";"-1.5480865"
"36";"CITY";"40920.60807870371";"NE4 6JG";"54.9719748";"-1.6344969"
"6";"WALKER";"40920.62863425926";"NE6 3NP";"54.9705946";"-1.5480865"
"12";"NEWBURN";"40920.64217592592";"NE15 9ED";"54.9955085";"-1.7503107"
"36";"CITY";"40920.64355324074";"NE28 8DW";"54.9977822";"-1.5415842"
"36";"CITY";"40920.6459375";NULL;NULL;NULL
"36";"CITY";"40920.64836805555";NULL;NULL;NULL
"36";"CITY";"40920.65103009259";NULL;NULL;NULL
"35";"EAST END";"40920.66033564815";"NE28 6QD";"54.9921988";"-1.515795"
