"24067","0","Constant Nieuwenhuis","1","","","145","0"
"24069","0","Kiki Lamers","2","","","419","0"
"24070","200003","March 2000","19","","","2331","0"
"24071","0","Joachim Mogarra","1","","","152","0"
"24072","0","Joel Bartolomeo","2","","","619","0"
"24073","0","Stefan Banz","3","","","623","0"
"24074","0","Hilde Teerlinck","9","","","1232","0"
"24075","0","Robert Nickas","1","","","138","0"
"24076","0","Xavier Douroux","2","","","341","0"
"24077","0","Centre International D'Art Contemporain de Montreal","1","","","497","0"
"24079","0","Centro de Fotografia de la Universidad de Salamanca","2","","","900","0"
"24080","0","Franck Gautherot","2","","","460","0"
"46768","0","City Gallery Wellington","1","","","75","7"
"24082","0","Leopold Sedar Senghor","1","","","116","0"
"44054","0","Artists from a specific continent","1","","","330","3"
"24086","0","Juan Carlos Langlois","1","","","143","0"
"24087","0","Michel Conil Lacoste","1","","","116","0"
"24089","0","Diputacio de Barcelona","1","","","189","0"
"24090","0","Ola Wedebrunn","1","","","149","0"
"24091","0","Ina Conzen-Meairs","1","","","166","0"
"24092","0","Marion Keiner","1","","","125","0"
"24093","0","Rolf Sassche","1","","","142","0"
"24094","0","Ian Macdonald Munro","1","","","141","0"
"24095","199611","November 1996","12","","","1695","0"
"24096","199612","December 1996","3","","","640","0"
"24097","199701","January 1997","1","","","236","0"
"24098","0","John Lansdown","1","","","128","0"
"24099","0","John Woodwark","1","","","127","0"
"24100","0","Masanori Ichikawa","1","","","107","0"
"24101","0","William Latham","1","","","139","0"
"24102","0","Joel Ducorroy","1","","","125","0"
"24103","0","Georg Ettl","1","","","127","0"
"24104","0","Noriyuki Haraguchi","1","","","116","0"
"24105","0","John A Walker","2","","","265","0"
"30508","0","Kazuo Kenmochi","1","","","138","32"
"24107","0","Wolfgang Laib","4","","","441","0"
"24108","0","Middlesex University Press","1","","","199","0"
"24109","0","Simon Linke","3","","","606","0"
"24110","0","Silvio Merlino","1","","","123","0"
"24111","0","Mitsuko Miwa","2","","","498","0"
"24112","0","Katsuhito Nishikawa","1","","","117","0"
"24113","0","Tim Rollins","3","","","479","0"
"24114","0","Shozo Suzuki","1","","","106","0"
"24115","0","Mark Tansey","2","","","242","0"
"24116","0","Yoko Terauchi","2","","","435","0"
"24117","0","Wallace and Donahue","1","","","134","0"
"24118","0","Michael Harrison","6","","","1139","0"
"24119","0","Per Barclay","3","","","453","0"
"24120","0","Leo Copers","1","","","117","0"
"24121","0","Hilmar Fredriksen","1","","","120","0"
"24122","0","Gunnar H Gundersen","1","","","112","0"
"24123","0","Axel Hutte","2","","","822","0"
"24125","0","Bjarne Melgaard","4","","","717","0"
"24126","0","Hege Nyborg","1","","","118","0"
"24127","0","Mari Slaattelid","1","","","110","0"
"24128","0","Tony Gerber","1","","","117","0"
"24129","0","Thorbjorn Sorensen","1","","","132","0"
"24130","0","Marte Aas","1","","","104","0"
"24131","0","Jose Manuel Berardo","1","","","123","0"
"24132","0","Kunsthalle Mucsarnok","1","","","536","0"
"24144","0","Crosstalk","1","http://www.mucsarnok.hu/athallas/","","212","0"
"24145","0","Zsolt Petranyi","1","","","261","0"
"24146","0","Hamad Butt","1","","","148","0"
"24147","0","Henri Laurens","1","","","98","0"
"24148","0","Tony Kemplen","2","","","312","0"
"24149","0","Peter Lloyd","1","","","128","0"
"24150","0","Andrea Nagy","1","","","390","0"
"24152","0","Robert Bonaccorsi","1","","","142","0"
"24153","0","Petit Palais, Musee des Beaux-Arts de la ville de Paris","1","","","512","0"
"24154","0","Villa Tamaris","1","","","223","0"
"24156","0","Rebecca A Rabinow","1","","","111","0"
"24157","0","Fernand Leger","6","","","887","0"
"24158","0","Anders Kappel","1","","","439","0"
"24159","0","Statens Konstrad","2","www.statenskonstrad.se","","604","0"
"24160","0","Illustration","48","","","3573","0"
"24161","0","Denise Robinson","4","","","1459","0"
"24162","0","Matts Leiderstam","3","","","576","0"
"24164","0","Ami Barak","1","","","426","0"
"24165","0","Antenna","1","","","568","0"
"24166","0","Bernhard Leitner","2","","","232","0"
"24167","0","Schriftenreihe des Museums Moderner Kunst Wien","1","","","206","0"
"24168","0","Ulla Lemberg","1","","","372","0"
"24169","0","Bengt Westerberg","1","","","177","0"
"24170","0","Philip Hwang","1","","","151","0"
"24171","0","Bente Oberg","1","","","170","0"
"24172","0","Gunnar Oberg","1","","","156","0"
"24173","0","AnnBritt Grunewald","1","","","536","0"
"24174","0","Edward W Said","0","","","25","0"
"24175","0","Sheena Wagstaff","2","","","363","0"
"24176","0","Ed Sommer","1","","","133","0"
"24177","0","Udo Kultermann","4","","","553","0"
"24178","0","Edward F Fry","1","","","152","0"
"24179","0","Thomas Lenk","1","","","124","0"
"24180","0","Wall-based artwork","12","","","838","0"
"24181","0","Horst Griese","2","","","624","0"
"24182","0","Dennis Adams","1","","","110","0"
"24183","0","Biefer/Zgraggen","1","","","134","0"
"24184","0","Annika Eriksson","4","","","816","0"
"24185","0","Malachi Farrell","3","","","745","0"
"24186","0","Peter Friedl","3","","","604","0"
"24187","0","Fabrice Gygi","4","","","963","0"
"24188","0","Danilo Eccher","6","","","933","0"
"24189","0","Francesco Poli","3","","","292","0"
"24190","0","Roberto Daolio","1","","","131","0"
"24191","0","Maria Luisa Frisa","2","","","556","0"
"24192","0","Marcello Jori","1","","","135","0"
"24193","0","Alfredo Jaar","9","","","1253","0"
"24194","0","Ann Lislegaard","9","","","1283","0"
"24195","0","Marylene Negro","2","","","424","0"
"24196","0","Hinrich Sachs","2","","","449","0"
"24197","0","Carmen Bernardez","1","","","141","0"
"24198","0","Eva Meyer","1","","","122","0"
"24199","0","Eva Lootz","2","","","452","0"
"24201","0","Maya Aguiriano","1","","","126","0"
"24202","0","Bob and Roberta Smith","113","http://www.bobandrobertasmith.co.uk/","","19045","0"
"24203","0","Stephen Willats","15","","","1834","0"
"24204","0","Diputacion de Granada","1","","","224","0"
"24205","0","Andrea Schlieker","21","","","6599","0"
"24206","0","Thomas Brandt","1","","","108","0"
"24207","0","Galerie fur Zeitgenossische Kunst, Liepzig","1","","","259","0"
"24208","0","Victor Burgin","13","","","1204","0"
"24210","0","Kulturforum Alte Post Neuss","1","","","213","0"
"24211","0","Francesco Bonami","19","","","3318","0"
"24212","0","Jonathan Borofsky","3","","","784","0"
"24213","0","David Connearn","3","","","1201","0"
"24214","0","Minerva Cuevas","6","","","1106","0"
"24215","0","Leif Elggren","2","","","698","0"
"24216","0","Barbara Ess","1","","","122","0"
"24217","0","Henry Flynt","1","","","97","0"
"24218","0","Alberto Giacometti","10","","","1331","0"
"24219","0","Jane Gifford","1","","","103","0"
"24220","0","Alison Gill","2","","","867","0"
"24221","0","Brion Gysin","2","","","248","0"
"24222","0","Ian Sommerville","1","","","109","0"
"24223","0","Glenn Ligon","6","","","1108","0"
"24224","0","Matthias Eberle","1","","","151","0"
"24225","0","Andre Masson","3","","","826","0"
"24226","0","Sigrid Achenbach","2","","","488","0"
"24227","0","Henri Michaux","3","","","625","0"
"24228","0","Eberhard Ruhmer","1","","","150","0"
"24229","0","Peter Krieger","1","","","127","0"
"24230","0","Claus Teeuwisse","1","","","137","0"
"24231","0","David Robilliard","2","","","660","0"
"24232","0","Eva Rothschild","24","","","4137","0"
"24233","0","Max Liebermann","1","","","143","0"
"24234","0","Berlin Munchen","1","","","226","0"
"24235","0","Petra Oelschlagel","1","","","91","0"
"24236","0","Stadtische Galerie Villa Zanders","1","","","165","0"
"24237","0","Menno Noordervliet","1","","","109","0"
"24238","0","Peter Hoefnagels","1","","","112","0"
"24239","0","Bart Lootsma","2","","","359","0"
"24241","0","La Biennale di Venezia 50th International Art Exhibition","1","","","249","0"
"24242","0","Piet de Jonge","1","","","119","0"
"24243","0","Joep van Lieshout","2","","","459","0"
"24244","0","Arno van Roosmalen","1","","","410","0"
"24246","0","Lene Berg","1","","","120","0"
"24247","0","Shane Cotton","1","","","136","0"
"24248","0","James Darling","1","","","133","0"
"24249","0","Jarno Jokinen","1","","","113","0"
"24250","0","Katje Valanne","1","","","125","0"
"24251","0","Hannu Puttonen","1","","","125","0"
"24252","0","Hugo Simberg","1","","","130","0"
"24253","0","George Steinmann","2","","","459","0"
"24254","0","SubREAL","2","","","540","0"
"24255","0","Imants Tillers","1","","","153","0"
"24257","0","Caryn Faure Walker","6","","","1499","0"
"24258","0","Alexander Brodsky","1","","","433","0"
"24259","0","Ilya Utkin","1","","","150","0"
"24260","0","Nigel Coates","2","","","448","0"
"24261","0","Luc Deleu","2","","","411","0"
"24262","0","Rob Bowman","4","","","918","0"
"24263","0","Maria Lindberg","2","","","425","0"
"24264","0","Book Works, London","23","http://www.bookworks.org.uk","","2460","0"
"24265","0","Cristina Iglesias","2","","","347","0"
"24266","0","Takahiko Iimura","1","","","149","0"
"24267","0","Bruno Sullo","1","","","192","0"
"24268","0","Diana Thater","10","","","909","0"
"24269","0","Stefania Carrozzini","1","","","157","0"
"24270","0","Jan Vercruysse","3","","","515","0"
"24271","0","Liuba","1","","","170","0"
"24272","0","Fondazione Cassa di Risparmio in Bologna","1","","","204","0"
"24273","0","George Pitts","1","","","109","0"
"24275","0","Olaf Nicolai","6","","","1456","0"
"24276","0","Dana Lixenberg","1","","","118","0"
"24277","0","Sandra Hastenteufel","1","","","136","0"
"24278","0","Jens Haaning","4","","","763","0"
"24279","0","Plamen Dejanov","2","","","443","0"
"24280","0","Swetlana Heger","2","","","442","0"
"24281","0","Tilo Schulz","2","","","648","0"
"24282","0","Brochures in card sleeve","2","","","444","0"
"24283","0","Magnus af Petersens","2","","","573","0"
"24284","0","Elizabeth Cross","1","","","432","0"
"24286","0","Curt Asker","1","","","141","0"
"24287","0","Rolf Hanson","1","","","141","0"
"24288","0","Inga Loven","1","","","164","0"
"24289","0","Mikael Lundberg","4","","","617","0"
"24290","0","Elisabet Oscarsson","1","","","156","0"
"24291","0","Lotti Ringstrom","1","","","144","0"
"30512","0","Manuel Vason","1","","","116","32"
"24293","0","Ron Athey","4","","","829","0"
"24294","0","Laris Strunke","1","","","131","0"
"24295","0","John Sundkvist","1","","","121","0"
"24296","0","Sandler Mergel","1","","","214","0"
"24297","0","Ludmila Vachtova","1","","","142","0"
"24298","0","Richard Paul Lohse","1","","","388","0"
"24299","0","John Haldane","2","","","235","0"
"24300","0","Sarah Blomfield","1","","","196","0"
"24301","0","Crawford Arts Centre, St Andrews","1","","","263","0"
"24302","0","Jose Luis Pardo","1","","","114","0"
"24303","0","Shoes","5","","","542","0"
"24304","0","Reflections","7","","","656","0"
"24305","0","Liza Lou","3","","","514","0"
"24306","0","Popular culture","19","","","1436","0"
"24307","0","L S Lowry","2","","","393","0"
"24308","0","Lowry Centre, Salford","1","","","246","0"
"24309","0","Hanna Luczak","2","","","295","0"
"24310","0","Attila Richard Lukacs","1","","","405","0"
"24311","0","Paulette Gagnon","2","","","394","0"
"24312","0","Iconography","6","","","1105","0"
"45443","0","Tim Edgar","1","","","54","3"
"24316","0","Musee d'art contemporain de Montreal","3","","","771","0"
"24317","0","Jeff Luke","1","","","114","0"
"24318","0","Ken Lum","7","","","871","0"
"24319","0","Lisa Gabrielle Mark","3","","","495","0"
"24320","0","Banff Centre for Arts","9","","","1311","0"
"24321","0","Jon Tupper","1","","","99","0"
"24322","0","Karin Almlofs Forlag","1","","","206","0"
"24323","0","Lotte Konow Lund","2","","","539","0"
"24324","0","Galleri Wang","3","","","659","0"
"24325","0","Kari J. Brandtzaeg","2","","","321","0"
"24326","0","Stefan Lundgren","1","","","153","0"
"24327","0","Charta Magna","1","","","138","0"
"24328","0","Gerry Badger","6","","","506","0"
"24329","0","Marie Klimesova","1","","","155","0"
"24330","0","Torst","1","","","189","0"
"24331","0","Marit Lyckander","1","","","152","0"
"24332","0","Vigeland Museet","1","","","250","0"
"24333","0","Dave Morris","2","","","487","0"
"24334","0","Tim Threlfall","1","","","136","0"
"24335","0","David Sweet","1","","","149","0"
"24336","0","Clare Lilley","13","","","1268","0"
"24337","0","Claire Glossop","1","","","193","0"
"24339","0","Holzwarth Publications","3","","","588","0"
"24340","0","Vera Lutter","2","","","678","0"
"24341","0","Negative space","3","","","838","0"
"24342","0","Galeria Foksal Warszawa","2","","","689","0"
"24343","0","Poland","3","","","680","0"
"24344","0","Robert Maciejuk","1","","","130","0"
"24345","0","Andrzei Przywara","1","","","441","0"
"24346","0","Adam Szymczyk","7","","","2763","0"
"45108","0","Randers Kunstmuseum","1","","","114","3"
"24349","0","Fluxus","66","","","10480","0"
"45109","0","A3 folded papers","1","","","243","3"
"24353","0","Diagram","1","","","246","0"
"24354","0","Gallery Gan, Japan","1","","","518","0"
"24355","0","Toshiaki Minemura","3","","","590","0"
"24356","0","Noriaki Maeda","3","","","473","0"
"24357","0","Yorkshire Sculpture Park, West Bretton (West Yorkshire)","47","www.ysp.co.uk/","","4698","0"
"24358","0","Velan, Turin, Italy","1","","","241","0"
"24359","0","Claudio Cerritelli","1","","","151","0"
"24360","0","Centro de Arte Moderna jose de Azeredo Perdigao, Lisbon","3","","","650","0"
"24362","0","Contemporary Art Gallery, Vancouver","3","","","607","0"
"24363","0","Lucy Hogg","1","","","126","0"
"24364","0","Reid Shier","1","","","124","0"
"24365","0","Nancy Tousley","1","","","128","0"
"24368","0","Loretta Yarlow","1","","","217","0"
"24369","0","Canada","11","","","1378","0"
"24370","0","Teddy Brunius","1","","","192","0"
"24372","198308","August 1983","1","","","620","0"
"24373","198309","September 1983","2","","","648","0"
"24374","198310","October 1983","1","","","310","0"
"24375","0","Suprematism","3","","","593","0"
"24376","0","Kazimir Maljevic","1","","","185","0"
"24377","0","Museum of Contemporary Art, Zagreb","2","","","661","0"
"24378","0","Tihomir Milovac","1","","","287","0"
"24381","0","Peter Stepan","2","","","456","0"
"24382","0","Janet Hand","1","","","160","0"
"24383","0","Melanie Manchot","4","","","964","0"
"24384","0","Skin","4","","","639","0"
"24385","0","Fotogalerie in der Feuerwache, Mannheim","1","","","279","0"
"24386","0","Stadtische Galerie, Wolfsburg","1","","","237","0"
"24387","0","Art Sway, Hampshire","1","","","824","0"
"24388","0","Portland Institute for Contemporary Art, Oregon","1","","","257","0"
"24389","0","Hampden Gallery, University of Massachusetts","1","","","248","0"
"24390","0","Frank Mandersloot","1","","","498","0"
"24391","0","Elbrig de Groot","1","","","185","0"
"24392","0","Karel Schampers","3","","","773","0"
"24393","0","Museum Boymans-Van Beuningen, Rotterdam","5","","","1244","0"
"24395","199202","February 1992","2","","","566","0"
"24396","199203","March 1992","1","","","207","0"
"24397","199204","April 1992","2","","","1070","0"
"24398","0","Curwen Gallery, London","4","","","862","0"
"24399","0","Lino Mannocci","1","","","126","0"
"24400","0","Sarah Kent","8","","","813","0"
"24401","0","Wendy Beckett","1","","","147","0"
"24402","0","Enrico Palandri","1","","","127","0"
"24403","0","Michael Parsons","1","","","130","0"
"24404","0","Dudley Young","1","","","144","0"
"24405","0","Julia Casterton","1","","","121","0"
"24406","0","Rorbertus Caracciolus","1","","","135","0"
"24407","198806","June 1988","2","","","482","0"
"24408","198807","July 1988","1","","","225","0"
"24409","0","Africa","20","","","3284","0"
"24410","0","South African National Gallery","3","","","677","0"
"24411","0","Senzeni Marasela","1","","","147","0"
"44133","0","Associations","2","","","740","3"
"24414","0","Rori Bester","1","","","150","0"
"44132","0","Social sciences","11","","","1340","3"
"24416","0","Emma Bedford","4","","","1044","0"
"24417","0","Galleria d'arte moderna di Palazzo Pitti, Florence","1","","","241","0"
"24418","0","Susanna Ragionieri","1","","","200","0"
"24419","0","Centro Di","4","","","703","0"
"24420","0","Giannino Marchig","1","","","154","0"
"27760","0","Art Monthly - No.259 - September 2002","1","","","427","17"
"24422","0","Coolong Gallery, London","1","","","247","0"
"24423","0","Marvena","1","","","164","0"
"24426","0","Hilstone Press","1","","","226","0"
"24427","0","Barry Martin","3","","","542","0"
"24428","0","William Fitzwater","1","","","221","0"
"28276","0","Acoustics","3","","","1184","3"
"24430","0","Davor Maticevic","1","","","222","0"
"24431","0","Mr.Marijan Susovski","1","","","229","0"
"24432","0","Zagreb","4","","","919","0"
"24433","0","Croatia","8","","","1285","0"
"24434","0","Serbo- Croat","7","","","840","0"
"24435","0","Former Yugoslavia","1","","","297","0"
"24436","0","Denis Masi","4","","","670","0"
"24437","0","Oratorio di Sab Ludovico, Venice","1","","","238","0"
"24438","0","Transit Space, London","1","","","188","0"
"24439","0","Simon Wallis","5","","","697","0"
"24440","0","Nuova Icona","3","","","653","0"
"24441","0","Charles Mason","3","","","462","0"
"24442","0","Fetishes","7","","","907","0"
"24443","0","Italian Cultural Institute, London","1","","","232","0"
"24444","0","Vittorio Urbani","3","","","591","0"
"24445","0","Roy Voss","2","","","318","0"
"24446","0","Mario Fortunato","2","","","293","0"
"24449","0","Gerhard Mack","2","","","295","0"
"24450","0","Michaela Unterdorfer","6","","","1314","0"
"24451","0","Volkmar Essers","1","","","152","0"
"24452","0","Roundhouse, St Gallen","1","","","285","0"
"24453","0","Museo Nacional Centro de Arte Reina Sofia\
","8","","","1434","0"
"24454","0","Fundacio Caixa Catalunya, Catalonia","1","","","255","0"
"24455","0","Josefina Alix","1","","","138","0"
"24456","0","Alan Cristea Gallery, London","31","http://www.alancristea.com/","","5970","0"
"24458","0","Dr Michael Tucker","1","","","137","0"
"24459","0","Buffalo, New York","1","","","224","0"
"24460","0","John McHale","1","","","150","0"
"44420","0","Chen Weiqun","1","","","113","87"
"44421","0","Chinablue Gallery","1","www.chinabluegallery.com","","100","87"
"24463","198407","July 1984","1","","","381","0"
"24464","0","Sandra T Ticen","1","","","200","0"
"24465","0","Carol Brown","1","","","199","0"
"24466","0","Alister Warman","5","","","1789","0"
"24467","0","IVAM Centre del Carme, Valencia","3","","","733","0"
"24468","0","Selma Klein Essink","1","","","97","0"
"24469","0","Eva Meyer-Hermann","3","","","541","0"
"24472","0","William Gibson","2","","","330","0"
"24473","0","Jefferson Hack","1","","","142","0"
"24474","0","Dazed Books","2","","","469","0"
"24475","0","Stiff Back","11","","","1087","0"
"24477","0","Peter Schardt","1","","","131","0"
"24478","0","Hanspeter Schneider","1","","","158","0"
"24481","0","Robert Sobieszek","1","","","106","0"
"24482","0","George F Thompson","1","","","125","0"
"24483","0","John Ganis","1","","","96","0"
"24485","0","Richard Noble","2","","","290","0"
"24486","0","Andrew Renton","7","","","1271","0"
"24487","0","Blake Stimson","2","","","203","0"
"24488","0","CAC Malaga","3","","","690","0"
"24489","0","Calcutta","1","","","263","0"
"24493","0","Ally Ireson","1","","","614","0"
"24494","0","SteidlMACK","4","www.steidlville.com","","938","0"
"24495","0","Laurent Delaye Gallery, London","3","","","1012","0"
"45128","0","Francisco Goya","1","","","76","3"
"24497","0","Mutilation","3","","","578","0"
"47929","0","Anjali Gupta","1","","","65","7"
"24500","0","Gemma de Cruz","3","","","683","0"
"24501","0","Nicholas Barker","1","","","161","0"
"24502","0","Peter Blake","16","","","1705","0"
"24503","0","Tierney Gearon","2","","","220","0"
"24504","0","Kirsten Glass","3","","","620","0"
"24505","0","Steven Gontarski","1","","","154","0"
"24506","0","Sammlung Hauser und Wirth in der Lokremise St.Gallen, Switzerland","3","","","912","0"
"24507","0","Jun Hasegawa","3","","","691","0"
"24508","0","Sophie von Hellermann","2","","","556","0"
"24509","0","Howard Hodgkin","22","","","2638","0"
"24510","0","Rachel Howard","5","","","733","0"
"24511","0","Program","0","","","21","0"
"24512","0","Sarah Jones","7","","","2328","0"
"24513","0","Peter Liversidge","5","","","614","0"
"24514","0","Martin Maloney","5","","","753","0"
"24515","0","Martin McGinn","2","","","495","0"
"24516","0","Lisa Milroy","14","","","1717","0"
"24517","0","Anna Valentina Murch","1","","","511","0"
"24518","0","Nicole Blunt","1","","","230","0"
"24519","0","Richard Patterson","5","","","925","0"
"24520","0","Dan Perfect","2","","","545","0"
"24521","0","David Maxim","1","","","184","0"
"24522","0","Neil Rumming","3","","","741","0"
"24523","0","D J Simpson","10","","","1230","0"
"24524","0","Assouline","1","","","563","0"
"24526","0","James France Building, Loughborough University","1","","","238","0"
"24527","0","Dr Leo John De Freitas","1","","","210","0"
"24528","0","Dave McKean","1","","","179","0"
"24530","0","Anthony Flowers","1","","","479","0"
"24531","0","Derek Smith","2","","","587","0"
"24532","0","Jimmy Forsyth","2","","","768","0"
"24533","0","City of Newcastle upon Tyne","2","","","311","0"
"24534","0","Tyne Bridge Publishing","10","www.newcastle.gov.uk/tynebridgepublishing","","771","0"
"24536","0","Frank Manders","1","","","124","0"
"24537","0","Richard Potts","1","","","96","0"
"24538","0","Tyneside","7","","","1141","0"
"24542","0","John Hume","1","","","109","0"
"24544","0","Steve Anker","1","","","148","0"
"24545","0","Gunvor Nelson","1","","","139","0"
"24546","0","Karlstad University","1","","","222","0"
"24548","0","Timothy Mason","1","","","171","0"
"24549","0","Annie Atkins","1","","","593","0"
"24550","0","Kate Trant","1","","","259","0"
"24551","0","English Heritage","5","","","666","0"
"24553","0","Lana Wong","1","","","424","0"
"24554","0","Runyon Hall","1","","","227","0"
"24555","0","Karen Wong","1","","","198","0"
"24556","0","Kenya","2","","","398","0"
"24557","0","Nairobi","1","","","288","0"
"24558","0","Poverty","4","","","496","0"
"24559","0","Kenyan","2","","","369","0"
"24560","0","Children","34","","","3365","0"
"24562","0","Genetically modified","2","","","342","0"
"24563","0","Sarah Bodman","9","","","1400","0"
"24566","0","Alexander & Susan Maris","2","","","975","0"
"24567","0","Joan Miro","12","","","834","0"
"24568","0","Der Brucke","1","","","231","0"
"24569","0","Martha Nanni","1","","","210","0"
"24571","0","Museo Internazionale delle Ceramiche, Faenza","1","","","208","0"
"24572","0","Gian Carlo Bojani","1","","","383","0"
"24573","0","Trinidad Sanchez-Pacheco","1","","","440","0"
"24574","0","Museum Kunst Palast","2","","","782","0"
"24575","0","Stephan von Wiese","1","","","199","0"
"24576","0","Jean-Hubert Martin","4","","","697","0"
"24577","0","Sylvia Martin","2","","","354","0"
"24578","0","Victoria Combalia","3","","","410","0"
"24579","0","Christa Lichtenstern","1","","","177","0"
"24581","0","Alfagrafic","1","","","525","0"
"24582","0","Antoni Miro","2","","","704","0"
"24583","0","Alfred Schmeller","1","","","405","0"
"24584","0","Albert Schulze-Vellinghausen","1","","","409","0"
"24585","0","Shinji Komoto","1","","","204","0"
"24586","0","Otto Mauer","1","","","170","0"
"24587","0","Setagaya Art Museum, Tokyo","1","","","483","0"
"24588","0","Josef Mikl","2","","","546","0"
"24589","0","Gunter Busch","3","","","606","0"
"24590","0","Fritz Koreny","1","","","162","0"
"24591","0","Mario Minichiello","2","","","1672","0"
"24593","0","Jesper Fabricius","5","","","397","0"
"24594","0","Robert Hopper","3","","","466","0"
"24596","0","Vittorio Messina","1","","","346","0"
"24597","0","Plato","1","","","111","0"
"24598","0","Franz Kafka","1","","","128","0"
"24600","0","James Joyce","1","","","120","0"
"24601","0","St Augustine","1","","","98","0"
"24605","0","Uwe Ruth","1","","","258","0"
"24606","0","Karl-Heinz Brosthaus","1","","","152","0"
"24607","0","Skulpturenmuseum Glaskasten Marl","1","","","180","0"
"24608","0","Gruppo A12","2","","","580","0"
"24609","0","Nicoletta Artuso","1","","","143","0"
"24610","0","Andrea Balestrero","1","","","380","0"
"24611","0","Gianandrea Barreca","1","","","137","0"
"24612","0","Antonella Bruzzese","1","","","363","0"
"24613","0","Maddalena De Ferrari","1","","","153","0"
"24614","0","Fabrizio Gallanti","1","","","138","0"
"24615","0","Massimiliano Marchica","1","","","162","0"
"24617","0","Adolph Menzel","1","","","399","0"
"24618","0","Wolf-Dieter Dube","1","","","130","0"
"24619","0","Antonia Payne","3","","","1711","0"
"24620","0","Lucius Grisebach","1","","","122","0"
"24621","0","Susanne von Falkenhausen","2","","","612","0"
"24622","0","Ingeborg Becker","1","","","139","0"
"24623","0","Ulay","2","","","409","0"
"24624","0","Claudia Matzko","1","","","139","0"
"24625","0","Charles Simonds","3","","","638","0"
"24626","0","Alexa Wright","5","","","1415","0"
"24627","0","Paul Wright","1","","","124","0"
"24628","0","Elaine Scarry","1","","","117","0"
"24630","0","Lukas & Sternberg, New York","2","","","429","0"
"24631","0","Nicolaus Schafhausen","1","","","196","0"
"24632","0","Jochen Bonz","1","","","131","0"
"24633","0","Silvia Eiblmayr","2","","","528","0"
"24634","0","Heike Ander","1","","","106","0"
"24636","0","Sabine Himmelsbach","1","","","123","0"
"24637","0","Didi Neidhart","1","","","131","0"
"24638","0","Pork Salad Press","1","","","197","0"
"24639","0","Stijn Huijts","4","","","433","0"
"24641","0","SMA Cahiers","1","","","195","0"
"24643","0","Ann Fletcher","1","","","742","0"
"24644","0","AEsa Bjork Thorsteinsdottir","1","","","447","0"
"24645","0","Tanja Heyer","1","","","115","0"
"24646","0","Anna Norberg","1","","","427","0"
"24647","0","Hans van Meeuwen","2","","","454","0"
"24648","0","Bruno Romanelli","1","","","137","0"
"24649","0","Francoise Sergy","1","","","122","0"
"24650","0","Angela Thwaites","1","","","447","0"
"24651","0","Christoph Schaden","1","","","139","0"
"24652","0","Emma Wolfenden","1","","","127","0"
"24653","0","Kim Willis","1","","","117","0"
"24654","199807","July 1998","6","","","1363","0"
"24655","0","Frank Gunter Zehnder","1","","","145","0"
"24656","199808","August 1998","3","","","1690","0"
"24657","0","Landschafts Verband Rheinland","1","","","199","0"
"24658","0","Bill Arning","3","","","553","0"
"24659","0","Dr Ulrike Lehmann","1","","","146","0"
"24660","0","Niessen  GmbH art-print, Essen","1","","","197","0"
"24661","0","Ingo Meller","1","","","477","0"
"24662","0","Stefan Gronert","3","","","638","0"
"24663","0","Kunstverein Gottingen","2","","","423","0"
"24664","0","Hellen van Meene","4","","","813","0"
"27459","0","04.09.2000","1","","","187","0"
"24666","0","Taigh Chearsabhagh Trust","2","","","532","0"
"24667","0","Joyce Laing","1","","","157","0"
"24668","0","Angus McPhee","1","","","534","0"
"24669","0","Delfim Sardo","3","","","652","0"
"24671","0","Manuel Maria Carrilho","1","","","154","0"
"24672","0","Jarostaw Modzelewski","1","","","153","0"
"24673","0","Piotr Rypson","1","","","263","0"
"24674","0","Jan Michalski","1","","","145","0"
"24675","0","Centrum Sztuki","1","","","192","0"
"24676","0","Paula Modersohn-Becker","6","","","780","0"
"24677","0","Clemens-Sels-Museum, Neuss","1","","","177","0"
"24678","0","Dr Gisela Gotte","1","","","146","0"
"24679","0","Nabis","4","","","811","0"
"24680","0","Michael Auping","7","","","1191","0"
"24681","0","Marla Price","1","","","109","0"
"24682","0","Susan Ferleger Brades","3","","","642","0"
"24683","0","Jacques dupin","1","","","108","0"
"24684","0","Lasse Soderberg","1","","","114","0"
"24685","0","Rosa Maria Malet","1","","","127","0"
"24686","0","Elizabeth Ogilvie","4","","","707","0"
"24687","0","Douglas Dunn","1","","","150","0"
"24688","0","Taigh Chearsabhagh Art Centre & Museum, Lochmaddy, North Uist","1","","","267","0"
"24689","0","Kunsthandel Wolfgang Werner KG","1","","","208","0"
"24690","0","Anne Rover","1","","","1147","0"
"24691","0","Wolfgang Werner","1","","","212","0"
"24692","0","Worpsweder Verlag","1","","","164","0"
"24693","0","Giorgio Mondadori e Associati","1","","","194","0"
"24694","0","Massimo Di Veroli","1","","","142","0"
"24695","0","Giovanni Testori","1","","","145","0"
"24696","0","Abraham Mintchine","1","","","533","0"
"24698","0","Mariano Hernandez de Ossorno","1","","","129","0"
"24699","0","Javier Echeverria","1","","","119","0"
"24700","0","Rosa Queralt","1","","","132","0"
"24701","0","Seve Penelas","1","","","123","0"
"24702","0","Patrizia Molinari","1","","","121","0"
"24703","0","Luca Massimo Barbero","2","","","328","0"
"24704","0","Stefano Cecchetto","1","","","126","0"
"24705","0","Beatrice Peria","1","","","145","0"
"24706","0","Barbara Poli","1","","","129","0"
"24708","0","Rachel Thomson","2","","","717","0"
